,_id,Suburb,Site_title,Site_streetaddress,Site_state,Site_postcode,Exposure_date_dtm,Exposure_date,Exposure_time,Notes,Added_date_dtm,Added_date,Added_time,Advice_title,Advice_instruction,Exposure_time_start_24,Exposure_time_end_24,tier,date_delay
417,122,Glen Iris,Coles Tooronga Village,Tooronga Road,VIC,3146.0,2021-05-23,23/05/2021,4:00pm - 4:30pm,Case attended venue,2021-05-29,29/05/2021,12:30:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",16:00:00,16:30:00,2,6.0
418,123,South Yarra,Taco Bell Chapel Street,352 Chapel Street,VIC,3141.0,2021-05-23,23/05/2021,5:30pm - 6:45pm,Case attended venue,2021-05-29,29/05/2021,14:08:00,Tier 1 - Get tested immediately and quarantine for 14 days from exposure,Anyone who has visited this location during these times must get tested immediately and quarantine for 14 days from the exposure.,17:30:00,18:45:00,1,6.0
419,130,South Yarra,Forvic Asian Supermarket,251 Malvern Road,VIC,3141.0,2021-05-23,23/05/2021,5:00pm - 6:00pm,Case shopped at store,2021-05-29,29/05/2021,21:00:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",17:00:00,18:00:00,2,6.0
420,181,St Kilda,Galleon Cafe,9 Carlisle Street,VIC,3182.0,2021-05-23,23/05/2021,1:08pm - 2:01pm,Case attended venue,2021-05-30,30/05/2021,19:27:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",13:08:00,14:01:00,2,7.0
421,182,Brighton,Brighton Beach Hotel,4 The Esplanade,VIC,3186.0,2021-05-23,23/05/2021,3:09pm - 4:52pm,Case attended venue,2021-05-30,30/05/2021,19:27:00,Tier 1 - Get tested immediately and quarantine for 14 days from exposure,Anyone who has visited this location during these times must get tested immediately and quarantine for 14 days from the exposure.,15:09:00,16:52:00,1,7.0
422,188,South Melbourne,Woolworths South Melbourne,113 Cecil Street,VIC,3205.0,2021-05-23,23/05/2021,7:00pm - 8:15pm,Case attended venue,2021-05-30,30/05/2021,20:30:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",19:00:00,20:15:00,2,7.0
423,189,Cranbourne,Factorie,"Shop SP104 Cranbourne Park Shopping Centre, High St",VIC,3977.0,2021-05-23,23/05/2021,11:00am - 11:45am,Case attended venue,2021-05-30,30/05/2021,20:30:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",11:00:00,11:45:00,2,7.0
424,192,Cranbourne,Oporto Cranbourne Chicken,1016 Cranbourne-Frankston Rd,VIC,3977.0,2021-05-23,23/05/2021,2:50pm - 3:25pm,Case attended venue,2021-05-30,30/05/2021,20:30:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",14:50:00,15:25:00,2,7.0
425,195,Keilor Downs,German Shepherd Dog Club of Victoria Western Branch,"Green Gully Reserve, McCrae Boulevard",VIC,3038.0,2021-05-23,23/05/2021,9:15am - 11:20am,Case attended venue,2021-05-30,30/05/2021,20:30:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",09:15:00,11:20:00,2,7.0
426,199,Epping,Blue Sapphire Coin Laundry Epping,2A Jovic Road,VIC,3076.0,2021-05-23,23/05/2021,12:00am - 12:30am,Case attended venue,2021-05-30,30/05/2021,21:15:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",00:00:00,00:30:00,2,7.0
427,213,Mill Park,Coles Westfield Plenty Valley,Civic Drive (415 McDonalds Rd),VIC,3082.0,2021-05-23,23/05/2021,9:00am - 9:35am,Case attended venue,2021-05-30,30/05/2021,20:40:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",09:00:00,09:35:00,2,7.0
428,214,Mill Park,Little Sparrow Westfield Plenty Valley,415 McDonalds Rd,VIC,3082.0,2021-05-23,23/05/2021,8:50am - 9:25am,Case attended venue,2021-05-30,30/05/2021,20:40:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",08:50:00,09:25:00,2,7.0
429,217,Public Transport,PTV Bus Number 406,"Footscray Station to Emu Road/Hampstead Road, Maidstone",VIC,,2021-05-27,27/05/2021,6:35am - 7:20am,"Case travelled on public transport from Footscray Station to Emu Road/Hampstead Road, Maidstone",2021-05-31,31/05/2021,10:42:00,Tier 1 - Get tested immediately and quarantine for 14 days from exposure,Anyone who has visited this location during these times must get tested immediately and quarantine for 14 days from the exposure.,06:35:00,07:20:00,1,4.0
430,218,Public Transport,PTV Bus Number 406,"Emu Road/Hampstead Road, Maidstone to Footscray Station",VIC,,2021-05-27,27/05/2021,1:27pm - 2:15pm,"Case travelled on public transport from Emu Road/Hampstead Road, Maidstone to Footscray Station",2021-05-31,31/05/2021,10:42:00,Tier 1 - Get tested immediately and quarantine for 14 days from exposure,Anyone who has visited this location during these times must get tested immediately and quarantine for 14 days from the exposure.,13:27:00,14:15:00,1,4.0
431,219,Public Transport,PTV Bus Number 412,"Footscray Station, Paisley Street to Central Square Shopping Centre stop",VIC,,2021-05-27,27/05/2021,2:39pm - 3:52pm,Case travelled on scheduled 14:30 Service,2021-05-31,31/05/2021,10:42:00,Tier 1 - Get tested immediately and quarantine for 14 days from exposure,Anyone who has visited this location during these times must get tested immediately and quarantine for 14 days from the exposure.,14:39:00,15:52:00,1,4.0
432,220,Cranbourne,Connor Cranbourne Park Shopping Centre,132 High Street,VIC,3977.0,2021-05-23,23/05/2021,10:50am - 11:30am,Case attended venue,2021-05-31,31/05/2021,10:42:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",10:50:00,11:30:00,2,8.0
433,221,Glen Iris,Bakers Delight Tooronga Village,Corner Tooronga Road and Toorka Road,VIC,3146.0,2021-05-23,23/05/2021,4:10pm - 5:00pm,Case attended venue,2021-05-31,31/05/2021,10:42:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",16:10:00,17:00:00,2,8.0
434,241,Truganina,Liberty Oil,290 Leakes Road,VIC,3029.0,2021-05-23,23/05/2021,7:05pm - 7:40pm,Case attended venue,2021-05-31,31/05/2021,13:45:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",19:05:00,19:40:00,2,8.0
435,263,Craigieburn,Jamaica Blue Cafe Craigieburn Central,340 Craigieburn Road,VIC,3064.0,2021-05-23,23/05/2021,10:00am - 11:30am,Case attended venue,2021-05-31,31/05/2021,13:45:00,Tier 1 - Get tested immediately and quarantine for 14 days from exposure,Anyone who has visited this location during these times must get tested immediately and quarantine for 14 days from the exposure.,10:00:00,11:30:00,1,8.0
436,272,Glen Iris,Scicluna's Real Food Merchants Tooronga Village,350-354 Tooronga Road,VIC,3146.0,2021-05-23,23/05/2021,4:10pm - 4:57pm,Case attended venue,2021-06-01,01/06/2021,13:45:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",16:10:00,16:57:00,2,9.0
437,274,Sunshine,"BlueCross Western Gardens
(Whitten Way - Low Care Unit ), (Ferguson Grove - High Care Unit) ",40 Anderson Rd,VIC,3020.0,2021-05-28,28/05/2021,4:00pm - 9:30pm,"All staff, contractors and visitors who entered the Whitten Way - Low Care Unit, and anyone who used the staff communal areas in the Ferguson Grove - High Care Unit",2021-06-01,01/06/2021,13:45:00,Tier 1 - Get tested immediately and quarantine for 14 days from exposure,Anyone who has visited this location during these times must get tested immediately and quarantine for 14 days from the exposure.,16:00:00,21:30:00,1,4.0
438,276,Truganina,Sahib-E-Swad Restaurant	,9/215 Palmers Road,VIC,3029.0,2021-05-23,23/05/2021,7:45pm - 9:30pm,Case attended venue,2021-06-01,01/06/2021,17:10:00,Tier 1 - Get tested immediately and quarantine for 14 days from exposure,Anyone who has visited this location during these times must get tested immediately and quarantine for 14 days from the exposure.,19:45:00,21:30:00,1,9.0
439,278,Craigieburn,Craigieburn Central,340 Craigieburn Road,VIC,3064.0,2021-05-23,23/05/2021,10:00am - 1:30pm,Case attended venue,2021-06-01,01/06/2021,19:59:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",10:00:00,13:30:00,2,9.0
440,346,Public Transport,Metro Train Upfield Line       ,Merlynston Station to Flinders Street Station,VIC,,2021-06-02,02/06/2021,6:03am - 6:34am,"Case travelled on Public Transport
",2021-06-06,06/06/2021,22:23:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",06:03:00,06:34:00,2,4.0
441,347,Public Transport,Metro Train Upfield Line (Melbourne Central Station to Merlynston Station)        ,,VIC,,2021-06-02,02/06/2021,3:55pm - 4:19pm,"Case travelled on Public Transport
",2021-06-06,06/06/2021,22:23:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",15:55:00,16:19:00,2,4.0
442,348,Public Transport,Metro Train Upfield Line (Merlynston Station to Flinders Street Station)	,,VIC,,2021-06-03,03/06/2021,6:03am - 6:34am,"Case travelled on Public Transport
",2021-06-06,06/06/2021,22:23:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",06:03:00,06:34:00,2,3.0
443,349,Public Transport,Metro Train Upfield Line (Melbourne Central Station to Merlynston Station)        ,,VIC,,2021-06-03,03/06/2021,3:55pm - 4:19pm,"Case travelled on Public Transport
",2021-06-06,06/06/2021,22:23:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",15:55:00,16:19:00,2,3.0
444,350,Public Transport,Metro Train Upfield Line (Merlynston Station to Flinders Street Station)	,,VIC,,2021-06-04,04/06/2021,6:03am - 6:34am,"Case travelled on Public Transport
",2021-06-06,06/06/2021,22:23:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",06:03:00,06:34:00,2,2.0
445,351,Public Transport,Metro Train Upfield Line (Melbourne Central Station to Merlynston Station)        ,,VIC,,2021-06-04,04/06/2021,3:55pm - 4:19pm,"Case travelled on Public Transport
",2021-06-06,06/06/2021,22:23:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",15:55:00,16:19:00,2,2.0
